Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,price,url
"Carros, vans e utilitários",VW - VOLKSWAGEN SPACECROSS 1.6 MI TOTAL FLEX 16V,VW - VOLKSWAGEN,SUV,2019,37000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,6,77020020,Palmas,Plano Diretor Sul,58900.0,https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/vw-spacefox-1-0-2018-2019-top-875784118
"Carros, vans e utilitários",PEUGEOT 307 PRESENCE 2.0 FLEX 16V 5P AUT.,PEUGEOT,Passeio,2010,130000,2.0 - 2.9,Flex,Automático,Elétrica,Preto,4 portas,0,77760000,Colinas do Tocantins,,23000.0,https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/peget-207-automatico-teto-solar-automatico-placas-mercosul-pago-2022-875677907
"Carros, vans e utilitários",PEUGEOT 208 ALLURE 1.2 FLEX 12V 5P MEC.,PEUGEOT,Hatch,2018,85500,1.2,Flex,Manual,Elétrica,Branco,4 portas,8,77016150,Palmas,Plano Diretor Sul,46500.0,https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/peugeot-208-1-2-allure-manual-875605880
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL CITY 1.6 MI TOTAL FLEX 8V 2P,VW - VOLKSWAGEN,Passeio,2007,130000,1.0,Gasolina,Manual,Mecânica,Preto,4 portas,4,77450000,Jaú do Tocantins,,13000.0,https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/gol-g4-875622628
"Carros, vans e utilitários",FORD RANGER LIMITED 3.2 20V 4X4 CD AUT. DIES.,FORD,Van/Utilitário,2017,87000,,Diesel,Automático,Elétrica,Branco,4 portas,0,77824852,Araguaína,Bairro da Cimba,154990.0,https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/ranger-limited-modelo-2017-875627254
"Carros, vans e utilitários",MITSUBISHI PAJERO SPORT HPE 2.5 4X4 DIESEL AUT.,MITSUBISHI,SUV,2008,240000,2.0 - 2.9,Diesel,Automático,Hidráulica,Cinza,4 portas,6,77015396,Palmas,Plano Diretor Sul,47900.0,https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/pajero-sport-diesel-hpe-875651655
"Carros, vans e utilitários",HONDA FIT LXL 1.4/ 1.4 FLEX 8V/16V 5P MEC.,HONDA,,2005,1111111,,,Manual,Hidráulica,Preto,,,77022422,Palmas,Plano Diretor Sul,18500.0,https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-875626937
"Carros, vans e utilitários",VW - VOLKSWAGEN PARATI SURF 1.6 MI TOTAL FLEX,VW - VOLKSWAGEN,Sedã,2008,150000,1.6,Flex,Manual,Hidráulica,Preto,4 portas,9,77015018,Palmas,Plano Diretor Sul,24300.0,https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/parati-surf-1-6-ap-08-09-875557114
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LTZ 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2013,91000,1.8,Gasolina,Automático,Elétrica,Preto,4 portas,,77025448,Palmas,Plano Diretor Sul,49500.0,https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/cruzer-ltz-2013-completao-875609170
"Carros, vans e utilitários",MERCEDES-BENZ C-180 CGI COUPE 1.8 16V 156CV AUT.,MERCEDES-BENZ,Hatch,2012,148000,1.8,Gasolina,Automático,Elétrica,Prata,2 portas,0,77600000,Paraíso do Tocantins,,58000.0,https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/mercedes-benz-10-coupe-875444775
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH SELECAO 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2015,50000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,,77817500,Araguaína,Loteamento Martins Jorge,35000.0,https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/financie-chevrolet-onix-2015-875460499
"Carros, vans e utilitários",FIAT PALIO WEEKEND ELX 1.0 MPI FIRE 16V,FIAT,Passeio,2002,222490,1.0,Gasolina,Manual,Hidráulica,Prata,4 portas,7,77502970,Luzimangues,Setor Village Morena,16500.0,https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-elx-1-0-875583087
"Carros, vans e utilitários",VW - VOLKSWAGEN KOMBI FURGÃO,VW - VOLKSWAGEN,Van/Utilitário,2011,11400,1.6,Flex,Manual,Mecânica,Branco,4 portas,,77023555,Palmas,Plano Diretor Sul,25500.0,https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/kombi-ano-2011-875440428
,,,,,,,,,,,,,,,,,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/gol-g4-2007-08-895758063
"Carros, vans e utilitários",FIAT UNO,FIAT,Passeio,1996,0,1.0,Gasolina,Manual,Mecânica,Vermelho,4 portas,,77600000,Paraíso do Tocantins,,6000.0,https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-por-moto-875421354
"Carros, vans e utilitários",GM - CHEVROLET CORSA SED. PREMIUM 1.4 8V ECONOFLEX 4P,GM - CHEVROLET,Sedã,2010,190000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,9,77807285,Araguaína,São João,23000.0,https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-corsa-sedan-premium-1-4-875402420
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2010,62000,1.0,Flex,Manual,Hidráulica,Vermelho,4 portas,4,77015028,Palmas,Plano Diretor Sul,20000.0,https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/gol-g5-2010-11-875399142
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE,VW - VOLKSWAGEN,,2018,85731,1.6,Flex,Manual,,Azul,4 portas,7,74645010,Goiânia,Setor Leste Vila Nova,42990.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-voyage-1-6-msi-totalflex-trendline-4p-manual-878403666
"Carros, vans e utilitários",NISSAN SENTRA SV 2.0 FLEXSTART 16V AUT.,NISSAN,,2017,93500,2.0 - 2.9,Flex,Automático,Hidráulica,Cinza,4 portas,9,74250320,Goiânia,Jardim América,64900.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/nissan-sentra-2-0-sv-898788642
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MI/ POWER 1.6 MI 4P,VW - VOLKSWAGEN,Hatch,2010,230000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,7,74893650,Goiânia,Parque Atheneu,26000.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/gol-g5-1-6-2010-power-898788462
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2016,107000,2.0 - 2.9,Flex,Automático,Hidráulica,Prata,4 portas,9,77020020,Palmas,Plano Diretor Sul,82800.0,https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-xei-2015-2016-875395734
"Carros, vans e utilitários",NISSAN MARCH SV 1.6 16V FLEXSTART 5P AUT.,NISSAN,Hatch,2018,50000,1.6,Flex,Automático,Elétrica,Preto,4 portas,9,74843660,Goiânia,Vila Rosa,54990.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/nissan-march-1-6-sv-16v-2018-em-excelente-estado-conservado-892015034
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MI POWER TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2006,219760,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,2,75132420,Anápolis,Fazenda Barreiro do Meio,20000.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/gol-g4-power-898788260
"Carros, vans e utilitários",RENAULT SANDERO AUTHENTIQUE HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2011,140000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,3,75085733,Anápolis,Residencial Vale do Sol,19000.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/vende-se-sandero-1-0-2010-11-aceito-troca-887712096
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Hatch,2014,98000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,7,74530020,Goiânia,Setor Coimbra,24000.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/alex-car-vende-gol-g4-1-0-flex-2013-2014-858305522
"Carros, vans e utilitários",NISSAN FRONTIER XE CD 4X4 2.3 BI-TB DIESEL AUT.,NISSAN,Passeio,2021,0,2.0 - 2.9,Diesel,Automático,,Branco,4 portas,,74805010,Goiânia,Jardim Goiás,210990.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/nissan-frontier-2-3-td-cd-xe-4x4-aut-882374527
"Carros, vans e utilitários",HYUNDAI VISION 1.6 FLEX 16V MEC,HYUNDAI,Hatch,2022,0,1.6,Flex,Manual,Elétrica,Prata,,0,75503050,Itumbiara,Centro,74590.0,https://go.olx.com.br/regiao-de-rio-verde-e-caldas-novas/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20x-1-6-vision-flex-5p-873104922
"Carros, vans e utilitários",VW - VOLKSWAGEN KOMBI LOTAÇÃO 1.6 MPI,VW - VOLKSWAGEN,Van/Utilitário,1995,0,1.6,Gasolina,Manual,Elétrica,Branco,2 portas,5,74740480,Goiânia,Parque Santa Maria,5500.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/oportunidade-unica-898788157
"Carros, vans e utilitários",LAND ROVER RANGE ROVER SPORT HSE 3.0 SDV6  DIESEL,LAND ROVER,Passeio,2019,7500,,Diesel,Automático,,,4 portas,0,74823410,Goiânia,Setor Bela Vista,559800.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/range-rover-sport-2018-2019-3-0-hse-4x4-v6-24v-turbo-diesel-4p-automatico-860833817
"Carros, vans e utilitários",GM - CHEVROLET CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,GM - CHEVROLET,Hatch,2014,65033,1.0,Flex,Manual,Hidráulica,Prata,4 portas,6,75113050,Anápolis,Jundiaí,27000.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/celta-1-0-completo-898787610
"Carros, vans e utilitários",GM - CHEVROLET TRACKER 1.0 TURBO 12V FLEX AUT. (PCD),GM - CHEVROLET,Passeio,2021,0,1.0,Flex,Automático,Elétrica,Branco,4 portas,,74215240,Goiânia,Setor Bueno,101990.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-tracker-lt-1-0-turbo-aut-flex-875061250
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Passeio,2022,0,1.0,Flex,Manual,Elétrica,Prata,4 portas,,74215240,Goiânia,Setor Bueno,69060.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-plus-1-0-lt-flex-842572202
"Carros, vans e utilitários",VW - VOLKSWAGEN FUSCA 2.0 TSI 16V AUT.,VW - VOLKSWAGEN,Hatch,2014,48000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Branco,2 portas,8,74070050,Goiânia,Setor Aeroporto,109000.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/fusca-tsi-2014-873731079
"Carros, vans e utilitários",GM - CHEVROLET HATCH 1.0 12V TB FLEX 5P AUT,GM - CHEVROLET,Passeio,2022,0,1.0,Flex,Automático,Elétrica,Vermelho,4 portas,,74215240,Goiânia,Setor Bueno,69990.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-lt-1-0-flex-842572160
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LT 1.4 16V TURBO FLEX 4P AUT.,GM - CHEVROLET,Hatch,2017,66600,1.4,Flex,Automático,Elétrica,Vermelho,4 portas,4,74075040,Goiânia,Setor Aeroporto,77900.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-1-4-turbo-lt-2017-872922727
"Carros, vans e utilitários",MINI COOPER COUNTRYMAN S 2.0 TURBO AUT.,MINI,Hatch,2017,23152,2.0 - 2.9,Gasolina,Automático,Hidráulica,Verde,4 portas,0,74215240,Goiânia,Setor Bueno,164990.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/mini-cooper-countryman-all4-s-2-0-192cv-17-17-com-apenas-23-mil-km-887290178
"Carros, vans e utilitários",GM - CHEVROLET MONZA SL/E SR 2.0,GM - CHEVROLET,Sedã,1990,93100,2.0 - 2.9,Gasolina,Manual,Hidráulica,Azul,2 portas,0,74885500,Goiânia,Jardins Atenas,21500.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-monza-2-0-sl-e-845979298
"Carros, vans e utilitários",GM - CHEVROLET MONTANA  SPORT 1.8 MPFI FLEXPOWER 8V,GM - CHEVROLET,Pick-up,2010,124000,1.8,Flex,Manual,Hidráulica,Prata,2 portas,3,74893250,Goiânia,Parque Atheneu,26500.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/picape-montana-2010-10-898784391
"Carros, vans e utilitários",TOYOTA HILUX CS D4-D 4X4 2.5 16V 102CV TB DIES.,TOYOTA,Pick-up,2006,279000,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,4 portas,1,74423250,Goiânia,Cidade Jardim,85000.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/hilux-muito-conservada-boa-de-estrutura-para-comprador-que-busca-qualidade-898785680
"Carros, vans e utilitários",VW - VOLKSWAGEN GOLF GTI 350 TSI 2.0 230CV 16V AUT.,VW - VOLKSWAGEN,Hatch,2014,100,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 portas,5,74075110,Goiânia,Setor Aeroporto,89900.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/golf-gti-aut-890733575
"Carros, vans e utilitários",CITROEN C3 ATTRA/ORIGINE PACK 1.5 FLEX 8V 5P MEC,CITROEN,Hatch,2015,70900,1.5,Flex,Manual,Elétrica,Branco,4 portas,7,74815610,Goiânia,Chácaras Alto da Glória,35500.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/citroen-c3-1-5-8v-2015-2015-888802182
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,Passeio,2020,57400,,Flex,Manual,,,4 portas,4,74070030,Goiânia,Setor Aeroporto,47900.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-gol-1-0-12v-mpi-totalflex-888987601
"Carros, vans e utilitários",FOTON AUMARK 3.50AK 2.8 4X2 TB DIESEL,FOTON,Van/Utilitário,2021,0,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,2 portas,0,74563220,Goiânia,Setor Criméia Oeste,155000.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/foton-3511-dt-0km-21-21-823099073
"Carros, vans e utilitários",MITSUBISHI ASX 2.0 16V 160CV AUT.,MITSUBISHI,SUV,2012,160000,2.0 - 2.9,Gasolina,Automático,Elétrica,Prata,4 portas,8,74915460,Aparecida de Goiânia,Setor dos Afonsos,51700.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/asx-2-0-automatico-884665145
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO ROBUST 1.6 TOTAL FLEX 8V,VW - VOLKSWAGEN,Passeio,2018,64534,1.6,Flex,Manual,Hidráulica,Branco,2 portas,0,74070045,Goiânia,Setor Aeroporto,47900.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/saveiro-2018-2018-1-6-robust-cs-853311973
"Carros, vans e utilitários",GM - CHEVROLET COBALT LT 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,Sedã,2014,148000,1.8,Flex,Automático,Elétrica,Preto,4 portas,0,74085320,Goiânia,Setor Sul,38900.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/cobalt-lt-1-8-849195766
"Carros, vans e utilitários",HYUNDAI TUCSON 2.0 16V AUT.,HYUNDAI,SUV,2008,180,,Flex,Automático,Hidráulica,,4 portas,1,74976020,Aparecida de Goiânia,Jardim Belo Horizonte,32000.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/tucson-automatico-flex-898784095
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,Hatch,2017,78001,1.0,Flex,Manual,Elétrica,Prata,4 portas,9,75096190,Anápolis,Anápolis City,39490.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-se-1-0-878260155
"Carros, vans e utilitários",FORD ECOSPORT XLS FREESTYLE 1.6 FLEX 8V 5P,FORD,Passeio,2013,150,1.6,Flex,Manual,Elétrica,Preto,4 portas,1,74770320,Goiânia,Vila Concórdia,44000.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/ecosport-free-style-1-6-898784017
"Carros, vans e utilitários",NISSAN KICKS S 1.6 16V FLEXSTAR 5P MEC.,NISSAN,Passeio,2020,45782,,Flex,Automático,,,4 portas,0,74223010,Goiânia,Setor Bueno,91490.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/kicks-2019-2020-1-6-16v-flexstart-sv-4p-xtronic-873322473
"Carros, vans e utilitários",FORD FIESTA,FORD,Sedã,2015,39000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,6,75110770,Anápolis,Jundiaí,43900.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-sedan-1-6-completo-hb20s-prisma-voyage-868114840
"Carros, vans e utilitários",FIAT PALIO CELEBRATION 1.0 FIRE FLEX 8V 4P,FIAT,Hatch,2008,149210,1.0,Flex,Manual,Mecânica,Prata,4 portas,8,74000000,Goiânia,,17500.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/palio-2008-fire-flex-898783312
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE COMF/HIGHLI. 1.6 MI T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2018,43000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,5,74353250,Goiânia,Jardim Presidente,44900.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/voyage-884502106
"Carros, vans e utilitários",TOYOTA COROLLA ALTIS PREM. HYBRID 1.8 FLEX AUT,TOYOTA,Sedã,2020,18000,1.8,Flex,Automático,Elétrica,Preto,4 portas,0,74835070,Goiânia,Serrinha,139900.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/corolla-altis-hybrid-premium-2020-unico-dono-882194326
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2018,62000,1.4,Flex,Manual,Elétrica,Preto,4 portas,4,74290040,Goiânia,Jardim América,53990.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/prisma-lt-1-4-2018-894365274
"Carros, vans e utilitários",FIAT UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P,FIAT,Hatch,2011,152000,1.0,Flex,Manual,Mecânica,Branco,2 portas,5,74691805,Goiânia,Residencial Alice Barbosa,17000.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2011-2012-898783574
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK SE CD 2.0 16V TDI 4X4 DIESEL,VW - VOLKSWAGEN,Pick-up,2019,58000,,Diesel,Manual,Elétrica,Branco,4 portas,8,75901040,Rio Verde,Setor Central,125000.0,https://go.olx.com.br/regiao-de-rio-verde-e-caldas-novas/autos-e-pecas/carros-vans-e-utilitarios/nova-volkswagen-amarok-2019-se-180cc-diesel-4x4-ipva-21-pg-dupl-891760889
"Carros, vans e utilitários",FORD BELINA L 1.8/ 1.6,FORD,Passeio,1975,250000,1.6,Gasolina,Manual,Mecânica,Outra,2 portas,5,75350000,Guapó,,15000.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/belina-1975-gasolina-797764493
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH ACTIV 1.4 8V FLEX 5P AUT.,GM - CHEVROLET,Hatch,2019,21000,1.4,Flex,Automático,Elétrica,Prata,4 portas,4,74487090,Goiânia,Residencial São Marcos,59900.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/onix-active-automatico-898783131
"Carros, vans e utilitários",GM - CHEVROLET D-20 S / LUXE 3.9/4.0 T.DIESEL,GM - CHEVROLET,Pick-up,1989,250000,2.0 - 2.9,Diesel,Manual,Hidráulica,Vermelho,2 portas,1,75350000,Guapó,,40000.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/camioneta-d-20-diesel-ano-89-860003872
"Carros, vans e utilitários",TOYOTA HILUX SW4 SRV 4X2 2.7 FLEX 16V AUT.,TOYOTA,Passeio,2019,42000,2.0 - 2.9,Flex,Automático,Hidráulica,Cinza,4 portas,9,75123390,Anápolis,Batista,203900.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/toyota-sw4-2-7-srv-7l-4x2-aut-flex-889589029
"Carros, vans e utilitários",FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CS,FIAT,Pick-up,2017,64400,1.4,Flex,Manual,Hidráulica,Branco,2 portas,2,75460000,Nerópolis,,47800.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/strada-working-2017-muito-nova-898782292
"Carros, vans e utilitários",GM - CHEVROLET VECTRA ELEGANCE 2.2 MPFI 16V AUT.,GM - CHEVROLET,Passeio,2007,0,,Flex,Manual,Hidráulica,Preto,4 portas,,74893018,Goiânia,Parque Atheneu,21000.0,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/vende-se-898782932
"Carros, vans e utilitários",MITSUBISHI L200 TRITON HPE 3.5 CD V6 24V FLEX AUT.,MITSUBISHI,Pick-up,2015,166000,3.0 - 3.9,Gasolina,Automático,Elétrica,Branco,4 portas,8,75210000,Palmelo,,85000.0,https://go.olx.com.br/regiao-de-rio-verde-e-caldas-novas/autos-e-pecas/carros-vans-e-utilitarios/triton-flex-2015-895425876
