Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,price,url
"Carros, vans e utilitários",TOYOTA HILUX CD SRV D4-D 4X4 3.0 TDI DIESEL AUT,TOYOTA,Pick-up,2015,55123,3.0 - 3.9,Diesel,Automático,Hidráulica,Preto,4 portas,3,35640000,Pompéu,,135000.0,https://mg.olx.com.br/regiao-de-divinopolis/autos-e-pecas/carros-vans-e-utilitarios/hilux-srv-3-0-diesel-automatica-897645134
"Carros, vans e utilitários",JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2020,35000,1.8,Flex,Automático,Elétrica,Prata,4 portas,7,31170710,Belo Horizonte,União,89900.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-longitude-flex-2020-impecavel-revisada-concessionaria-886918278
"Carros, vans e utilitários",PEUGEOT 207 XS 1.6 FLEX 16V 5P,PEUGEOT,Hatch,2012,93000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,4,36420000,Ouro Branco,,20000.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-1-6-16v-2011-2012-completo-896032375
"Carros, vans e utilitários",KIA MOTORS CADENZA EX 3.5 V6 24V 290CV AUT.,KIA MOTORS,Sedã,2014,74000,3.0 - 3.9,Gasolina,Automático,Elétrica,Preto,4 portas,0,35503103,Divinópolis,Doutor José Thomaz,74900.0,https://mg.olx.com.br/regiao-de-divinopolis/autos-e-pecas/carros-vans-e-utilitarios/cadenza-2014-impecavel-898776946
"Carros, vans e utilitários",FORD KA 1.0 S TIVCT FLEX 5P,FORD,Passeio,2020,45816,,Flex,Manual,,,4 portas,9,38022200,Uberaba,São Benedito,45900.0,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2019-2020-1-0-ti-vct-flex-se-manual-838010797
"Carros, vans e utilitários",HONDA CIVIC SEDAN TOURING 1.5 TURBO 16V AUT.4P,HONDA,Sedã,2018,38000,1.5,Gasolina,Automático,Elétrica,Preto,4 portas,6,30170019,Belo Horizonte,Barro Preto,118500.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-touring-1-5-turbo-173cv-897192406
"Carros, vans e utilitários",JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,JEEP,Passeio,2019,60453,,Flex,Automático,,,4 portas,1,30720270,Belo Horizonte,Padre Eustáquio,88900.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-2019-2019-1-8-16v-flex-longitude-4p-automatico-811316435
"Carros, vans e utilitários",HONDA FIT EX/S/EX 1.5 FLEX/FLEXONE 16V 5P AUT.,HONDA,Hatch,2016,105000,1.5,Flex,Automático,Hidráulica,Prata,4 portas,7,35701002,Sete Lagoas,Santa Marcelina,59900.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-2015-2016-898776579
"Carros, vans e utilitários",NISSAN SENTRA S 2.0/ 2.0 FLEX FUEL 16V AUT.,NISSAN,Sedã,2008,160000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Prata,,,30380170,Belo Horizonte,Cidade Jardim,24900.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sentra-07-08-automatico-couro-898776656
"Carros, vans e utilitários",TOYOTA COROLLA GLI 1.8 FLEX 16V MEC.,TOYOTA,Passeio,2009,148000,,Flex,Automático,,,4 portas,3,36774034,Cataguases,Vila Domingos Lopes,44900.0,https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/corolla-2009-2009-1-8-xei-16v-flex-4p-automatico-892818957
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,Pick-up,2014,71000,1.4,Flex,Manual,Hidráulica,Branco,,6,36400000,Conselheiro Lafaiete,,54900.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-cabine-dupla-3-portas-871587632
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE L/LS/PLUS/GLS/S/SPORT/SUPER L.ANG,VW - VOLKSWAGEN,Sedã,1985,180000,1.8,Álcool,Manual,Mecânica,Cinza,2 portas,4,31515430,Belo Horizonte,São João Batista (Venda Nova),21999.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/voyage-turbo-injetado-1985-876120106
,,,,,,,,,,,,,,,,,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-gol-flex-1-0-898776396
"Carros, vans e utilitários",VW - VOLKSWAGEN GOLF GL 1.8/ 2.0I 4P,VW - VOLKSWAGEN,Hatch,1996,238000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Outra,4 portas,8,30710080,Belo Horizonte,Carlos Prates,12500.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/golf-mk3-gl-2-0-898776580
,,,,,,,,,,,,,,,,,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/autos-e-pecas/carros-vans-e-utilitarios/corsa-wind-95-898776391
"Carros, vans e utilitários",GM - CHEVROLET S10 P-UP ADVANT. 2.4/2.4 MPFI F.POWER CD,GM - CHEVROLET,Pick-up,2006,135000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Preto,4 portas,,30720270,Belo Horizonte,Padre Eustáquio,34500.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/s-10-advantage-898776411
"Carros, vans e utilitários",FORD TAURUS L/LX 3.0 V6,FORD,Sedã,1997,157321,3.0 - 3.9,Gasolina,Automático,Hidráulica,Vermelho,4 portas,0,35522422,Nova Serrana,Pouso Alegre,35000.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-898776093
"Carros, vans e utilitários",FIAT UNO S 1.5 I.E. / 1.5 / 1.3/ SX 1.3,FIAT,,1993,168073,1.3,Gasolina,Manual,Mecânica,Preto,2 portas,8,33944150,Ribeirão das Neves,Viena (Justinópolis),4800.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-898776377
"Carros, vans e utilitários",KIA MOTORS PICANTO EX 1.1/1.0/ 1.0 FLEX MEC.,KIA MOTORS,Hatch,2012,80000,1.0,Flex,Manual,Elétrica,Preto,4 portas,0,36083640,Juiz de Fora,Jóquei Clube,23000.0,https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/vendo-kia-picanto-898776153
"Carros, vans e utilitários",LAND ROVER RANGE ROVER EVOQUE SI4 HSE DYNAMIC 2.0 AUT.,LAND ROVER,SUV,2016,79000,2.0 - 2.9,Gasolina,Automático,Elétrica,Branco,4 portas,7,30575255,Belo Horizonte,Buritis,150000.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/range-rover-evoque-898776298
"Carros, vans e utilitários",MERCEDES-BENZ E-350 COUPE 3.5 V6 272CV 2P,MERCEDES-BENZ,Sedã,2010,60000,3.0 - 3.9,Gasolina,Automático,Elétrica,Preto,2 portas,0,36000000,Juiz de Fora,,100000.0,https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/2010-mercedes-e-350-coupe--raridade-898776293
"Carros, vans e utilitários",VW - VOLKSWAGEN APOLO GL 1.8,VW - VOLKSWAGEN,Sedã,1991,180000,1.8,Gasolina,Manual,Mecânica,Azul,2 portas,7,31846530,Belo Horizonte,Novo Tupi,3500.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/apollo-91-898776065
"Carros, vans e utilitários",FIAT UNO ATTRACTI. CELEB.1.4 EVO F.FLEX 8V 4P,FIAT,Hatch,2012,112000,1.4,Flex,Manual,Hidráulica,,4 portas,7,39401365,Montes Claros,Morada do Parque,26800.0,https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/uno-1-4-887108040
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-POWER 1.6 8V 5P,RENAULT,Hatch,2017,128000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,4,30130002,Belo Horizonte,Centro,34000.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sandero-1-6-2017-898775888
"Carros, vans e utilitários",FORD FIESTA,FORD,,2008,112000,,Flex,,Hidráulica,Prata,4 portas,,36202752,Barbacena,João Paulo II,20000.0,https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/fiesta-898775884
"Carros, vans e utilitários",LAND ROVER EVOQUE SE 2.0 240CV AUT.,LAND ROVER,SUV,2016,48000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Cinza,4 portas,0,30494170,Belo Horizonte,Estoril,149500.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/range-rover-evoque-se-690711965
"Carros, vans e utilitários",HYUNDAI HR 2.5 TCI DIESEL (RS/RD),HYUNDAI,,2022,0,,Diesel,Manual,,,2 portas,,30494270,Belo Horizonte,Estoril,127990.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hr-2-5-tci-diesel-rs-rd-769678299
"Carros, vans e utilitários",VW - VOLKSWAGEN SANTANA 2.0 MI 2P E 4P,VW - VOLKSWAGEN,Sedã,1995,0,2.0 - 2.9,Gasolina,Manual,Hidráulica,Branco,4 portas,5,31320150,Belo Horizonte,Ouro Preto,11900.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/santana-95-legalizada-898775810
"Carros, vans e utilitários",FIAT PALIO WEEKEND ADVENTURE 1.6 8V/16V,FIAT,Passeio,2003,140000,1.6,Gasolina,Manual,Hidráulica,Azul,,7,31741333,Belo Horizonte,São Bernardo,12900.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-adventure-2003-898775533
"Carros, vans e utilitários",RENAULT SANDERO,RENAULT,,2016,92000,,Flex,Manual,Hidráulica,Vermelho,4 portas,8,32900000,Igarapé,,37500.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-expr-16-882942835
"Carros, vans e utilitários",BMW X4 XDRIVE 30I M-SPORT 2.0 TB. 252CV AUT,BMW,Passeio,2020,19000,2.0 - 2.9,Gasolina,Automático,Elétrica,Preto,4 portas,8,35500424,Divinópolis,Porto Velho,378000.0,https://mg.olx.com.br/regiao-de-divinopolis/autos-e-pecas/carros-vans-e-utilitarios/bmw-x4-xdrive-30i-m-2020-898775369
"Carros, vans e utilitários",CITROEN C3 TENDANCE 1.5 FLEX 8V 5P MEC.,CITROEN,Hatch,2015,75000,1.5,Flex,Manual,Elétrica,Branco,4 portas,,36071320,Juiz de Fora,Santo Antônio,37000.0,https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/c3-tendance-1-5-2015-75-000-km-894955945
"Carros, vans e utilitários",VW - VOLKSWAGEN VIRTUS 1.6 MSI FLEX 16V 5P MEC.,VW - VOLKSWAGEN,Passeio,2020,41200,,Flex,Manual,,,4 portas,5,31710010,Belo Horizonte,Itapoã,69300.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/virtus-2019-2020-1-6-msi-total-flex-manual-801723414
"Carros, vans e utilitários",FIAT IDEA ELX 1.4 MPI FIRE FLEX 8V 5P,FIAT,Hatch,2006,115000,1.4,Flex,Manual,Hidráulica,Verde,4 portas,4,30640220,Belo Horizonte,Santa Margarida (Barreiro),19900.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-ideia-elx-1-4-completa-894059152
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2014,63000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,4,36087000,Juiz de Fora,Nova Era,39990.0,https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/fox-1-6-itrend-com-todos-opcionais-apenas-63-mil-km-898775163
,,,,,,,,,,,,,,,,,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-2013-completo-1-0-898775115
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2020,27950,,Flex,Manual,,,4 portas,7,31710010,Belo Horizonte,Itapoã,55760.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/voyage-2019-2020-1-6-msi-totalflex-4p-manual-790936836
"Carros, vans e utilitários",GM - CHEVROLET HATCH LT 1.0 12V FLEX 5P MEC,GM - CHEVROLET,Passeio,2019,54616,,Flex,Manual,,,4 portas,7,31710010,Belo Horizonte,Itapoã,51990.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-2019-2019-1-0-mpfi-lt-8v-flex-4p-manual-853018087
"Carros, vans e utilitários",NISSAN KICKS,NISSAN,,2022,0,1.6,Flex,Automático,Hidráulica,Cinza,4 portas,,37026080,Varginha,Jardim Andere,122990.0,https://mg.olx.com.br/regiao-de-pocos-de-caldas-e-varginha/autos-e-pecas/carros-vans-e-utilitarios/nissan-kicks-1-6-16v-flexstart-exclusive-xtronic-892496021
"Carros, vans e utilitários",GM - CHEVROLET S10,GM - CHEVROLET,,2019,52998,,Diesel,Automático,,Azul,4 portas,,35502085,Divinópolis,III Prolongamento do Bairro Bom Pastor,199900.0,https://mg.olx.com.br/regiao-de-divinopolis/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s10-2-8-high-country-4x4-cd-16v-turbo-diesel-4p-automatico-892824742
"Carros, vans e utilitários",HYUNDAI HB20S C.PLUS/C.STYLE 1.6 FLEX 16V MEC.4P,HYUNDAI,Sedã,2014,68159,1.6,Flex,Manual,Hidráulica,Branco,4 portas,9,30210420,Belo Horizonte,Mangabeiras,43999.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20s-confort-1-6-2014-branco-896388956
"Carros, vans e utilitários",HONDA FIT EX/S/EX 1.5 FLEX/FLEXONE 16V 5P AUT.,HONDA,Hatch,2017,77507,1.5,Flex,Automático,Elétrica,Cinza,4 portas,2,32223530,Contagem,Amazonas,65900.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-ex-cvt-2017-unica-dona-documentacao-paga-897054977
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2022,0,2.0 - 2.9,Flex,Automático,Elétrica,Prata,4 portas,,38700001,Patos de Minas,Centro,137900.0,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/autos-e-pecas/carros-vans-e-utilitarios/corolla-2-0-xei-0km-893398501
"Carros, vans e utilitários",FIAT UNO SPORTING 1.4 EVO FIRE FLEX 8V 4P,FIAT,Passeio,2012,124300,1.4,Flex,Manual,Hidráulica,Prata,4 portas,0,35701225,Sete Lagoas,Iporanga,28700.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-sporting-2011-2012-1-4-evo-5p-883168671
"Carros, vans e utilitários",RENAULT CLIO SED.RL/AUTH.1.0/1.0 HI-POWER 16V 4P,RENAULT,Hatch,2005,181637,1.0,Gasolina,Manual,Mecânica,Prata,4 portas,0,30421067,Belo Horizonte,Nova Suíssa,15900.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/4-000-de-entrada-48x464-00-financio-para-autonomos-sem-comprovacao-de-renda-893561595
"Carros, vans e utilitários",TOYOTA COROLLA XEI 1.8/1.8 FLEX 16V MEC.,TOYOTA,Sedã,2001,202000,1.8,Gasolina,Manual,Hidráulica,Branco,4 portas,7,30570480,Belo Horizonte,Marajó,18000.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-corolla-2001-898774601
"Carros, vans e utilitários",HYUNDAI I30 2.0 16V 145CV 5P AUT.,HYUNDAI,Hatch,2012,84000,2.0 - 2.9,Gasolina,Automático,Elétrica,Preto,4 portas,,32270000,Contagem,Eldorado,44000.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-i30-2012-aut-898774631
"Carros, vans e utilitários",RENAULT LOGAN EXPRES./EXP. UP HI-FLEX 1.0 16V 4P,RENAULT,Passeio,2014,94740,,Flex,Manual,,,4 portas,4,36083750,Juiz de Fora,Francisco Bernardino,34900.0,https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/logan-2013-2014-1-0-expression-16v-flex-4p-manual-892118897
,,,,,,,,,,,,,,,,,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/s10-ltz-2014-2-4-898774594
"Carros, vans e utilitários",GM - CHEVROLET MERIVA EXPRES.EASYTRONIC 1.8 FLEXPOWER,GM - CHEVROLET,Hatch,2010,143000,1.8,Flex,Automático,Hidráulica,Prata,4 portas,3,36600000,Bicas,,21000.0,https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/gm-meriva-1-8-automatica-2010-824698404
"Carros, vans e utilitários",RENAULT LOGAN ZEN FLEX 1.0 12V 4P MEC.,RENAULT,Passeio,2021,50587,,Flex,Manual,,,4 portas,1,31160372,Belo Horizonte,União,55220.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/logan-2020-2021-1-0-12v-sce-flex-zen-manual-867025582
"Carros, vans e utilitários",GM - CHEVROLET COBALT LTZ 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,Passeio,2020,36980,,Flex,Automático,,,4 portas,8,31160372,Belo Horizonte,União,66900.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cobalt-2019-2020-1-8-mpfi-ltz-8v-flex-4p-automatico-829151317
"Carros, vans e utilitários",GM - CHEVROLET AGILE LTZ 1.4 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Hatch,2012,103000,1.4,Flex,Manual,Hidráulica,,4 portas,,30662060,Belo Horizonte,Tirol (Barreiro),29900.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/agile-2012-ltz-com-102-mil-km-894571930
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.6 MSI FLEX 16V 5P,VW - VOLKSWAGEN,Hatch,2020,24000,1.6,Flex,Manual,Elétrica,Prata,4 portas,2,35681191,Itaúna,Santanense,69900.0,https://mg.olx.com.br/regiao-de-divinopolis/autos-e-pecas/carros-vans-e-utilitarios/vw-polo-2019-2020-1-6-msi-total-flex-manual-896038833
"Carros, vans e utilitários",TOYOTA COROLLA XEI 1.8/1.8 FLEX 16V AUT.,TOYOTA,,2000,0,1.8,,Automático,,Prata,4 portas,,30662060,Belo Horizonte,Tirol (Barreiro),11900.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corola-ano-2000-valor-11900-troco-somentem-moto-873984139
"Carros, vans e utilitários",PORSCHE MACAN S 3.0 BI-TURBO 340CV,PORSCHE,SUV,2015,41000,3.0 - 3.9,Gasolina,Automático,Elétrica,Azul,4 portas,0,36400000,Conselheiro Lafaiete,,299000.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/porsche-macan-s-2015-889222586
"Carros, vans e utilitários",FORD KA,FORD,,2020,51058,1.0,Flex,Manual,Hidráulica,Branco,4 portas,7,35010070,Governador Valadares,Centro,49990.0,https://mg.olx.com.br/regiao-de-governador-valadares-e-teofilo-otoni/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-ti-vct-flex-se-sedan-manual-860417153
"Carros, vans e utilitários",RENAULT MASTER 2.3 DCI FURGÃO 16V DIESEL,RENAULT,Passeio,2019,175030,,Diesel,Manual,,,2 portas,3,30535530,Belo Horizonte,Coração Eucarístico,126900.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/master-2018-2019-2-3-dci-diesel-furgao-l1h1-3p-manual-896710105
"Carros, vans e utilitários",FIAT STRADA FREEDOM 1.4 FLEX 8V CD,FIAT,Pick-up,2019,55000,1.4,Flex,Manual,Hidráulica,Branco,,,32280100,Contagem,Riacho das Pedras,62000.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-freedom-1-4-cd-2019-898774542
"Carros, vans e utilitários",HONDA TOURING,HONDA,Passeio,2020,15000,1.5,Gasolina,Automático,Hidráulica,Branco,4 portas,2,31170710,Belo Horizonte,União,150990.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-touring-1-5-turbo-cvt-896091900
"Carros, vans e utilitários",FIAT TORO VOLCANO 2.0 16V 4X4 TB DIESEL AUT.,FIAT,Pick-up,2019,28000,2.0 - 2.9,Diesel,Automático,Hidráulica,Preto,4 portas,7,30320610,Belo Horizonte,Belvedere,136000.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-2-0-16v-turbo-diesel-volcano-4wd-at9-898375311
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2020,42000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,1,39400578,Montes Claros,Alto São João,52990.0,https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/voyage-1-6-msi-2019-2020-857788831
"Carros, vans e utilitários",CITROEN C3 GLX 1.4/ GLX SONORA 1.4 FLEX 8V 5P,CITROEN,Hatch,2010,145000,1.4,Flex,Manual,Elétrica,Preto,4 portas,4,32241220,Contagem,Jardim Riacho das Pedras,19000.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/citroen-c3-09-10-1-4-898773906
"Carros, vans e utilitários",FORD FIESTA CLX 1.3I 5P,FORD,Hatch,1996,250000,1.3,Gasolina,Manual,Mecânica,Vermelho,4 portas,8,38190000,Sacramento,,3500.0,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-898773898
