Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,price,url
"Carros, vans e utilitários",RENAULT DUSTER DYNAMIQUE 1.6 FLEX 16V AUT.,RENAULT,Passeio,2020,42687,,Flex,Automático,,,4 portas,6,54330000,Jaboatão dos Guararapes,Cajueiro Seco,76900.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/duster-2019-2020-1-6-16v-sce-flex-dynamique-x-tronic-810410515
"Carros, vans e utilitários",GM - CHEVROLET COBALT LTZ 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,Sedã,2020,46000,1.8,Flex,Automático,Hidráulica,Prata,4 portas,5,50800000,Recife,Iputinga,71990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/cobalt-ltz-automatico-1-8-2020-extra-893434319
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2020,30820,,Flex,Manual,,,4 portas,0,54330000,Jaboatão dos Guararapes,Cajueiro Seco,54880.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/voyage-2019-2020-1-6-msi-totalflex-4p-manual-875985767
"Carros, vans e utilitários",VW - VOLKSWAGEN VIRTUS COMFORT. 200 TSI 1.0 FLEX 12V AUT,VW - VOLKSWAGEN,Sedã,2020,45100,1.0,Flex,Automático,Elétrica,Cinza,4 portas,3,50610280,Recife,Madalena,80900.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/virtus-comfortline-200tsi-1-0-automatico-2020-estado-de-zero-3-cilindros-turbo-890680782
"Carros, vans e utilitários",HYUNDAI HB20 C./C.PLUS/C.STYLE 1.6 FLEX 16V MEC.,HYUNDAI,Hatch,2016,80000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,,50731000,Recife,Cordeiro,49990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/hb20-confort-1-6-flex-2016-completo-886044370
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2013,73200,1.0,Flex,Manual,Elétrica,Branco,4 portas,8,54730810,São Lourenço da Mata,Pixete,30900.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/fox-1-0-trend-2013-2013-completo-super-conservado-894584336
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Hatch,2014,96120,1.6,Flex,Manual,Hidráulica,Prata,4 portas,5,51350390,Recife,Ipsep,32990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/gol-trend-1-6-2014-completo-pra-vender-logo-893866122
"Carros, vans e utilitários",GM - CHEVROLET AGILE LTZ 1.4 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Hatch,2013,112000,1.4,Flex,Manual,Mecânica,Branco,4 portas,5,55012100,Caruaru,Maurício de Nassau,28900.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/agile-ltz-2013-898575417
"Carros, vans e utilitários",RENAULT KWID INTENSE 1.0 FLEX 12V 5P MEC.,RENAULT,Hatch,2019,1,1.0,Flex,Manual,Hidráulica,Laranja,4 portas,1,50720655,Recife,Zumbi,43990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/kwid-intense-2019-km-1-r-43-990-00-impecavel-898575724
"Carros, vans e utilitários",FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,Hatch,2013,79000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,8,50630000,Recife,Cordeiro,23900.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/fiesta-2013-882798341
"Carros, vans e utilitários",GM - CHEVROLET SPIN ACTIV7 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,Van/Utilitário,2019,57005,1.8,Flex,Automático,Elétrica,Branco,4 portas,5,50720655,Recife,Zumbi,82998.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/spin-1-8-activ-2019-7-lugares-889788022
"Carros, vans e utilitários",FIAT UNO MILLE 1.0 ELECTRONIC 4P,FIAT,Hatch,1997,50000,1.0,Gasolina,Manual,Mecânica,Branco,4 portas,4,54700000,São Lourenço da Mata,,1500.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-97-898575179
"Carros, vans e utilitários",FIAT TORO FREEDOM 1.8 16V FLEX AUT.,FIAT,Pick-up,2021,0,1.8,Flex,Automático,Elétrica,Prata,4 portas,0,50610280,Recife,Madalena,118000.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/toro-freedom-1-8-at-2021-0km-873318759
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP EXEC. 2.8 4X2 CD TB INT.DIES,GM - CHEVROLET,Pick-up,2011,1,2.0 - 2.9,Diesel,Manual,Hidráulica,Prata,4 portas,0,50610280,Recife,Madalena,64990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/s10-executive-2-8-4x4-2011-diesel-completo-aceito-financiamento-895122694
"Carros, vans e utilitários",NISSAN SV 2.0 16V CVT (FLEX),NISSAN,Sedã,2017,1,2.0 - 2.9,Flex,Automático,Elétrica,Preto,4 portas,0,50610280,Recife,Madalena,64990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/sentra-sv-2-0-2017-cvt-completo-aceito-financiamento-877464910
"Carros, vans e utilitários",NISSAN SENTRA S 2.0/ 2.0 FLEX FUEL 16V AUT.,NISSAN,Sedã,2012,1,2.0 - 2.9,Flex,Automático,Hidráulica,Prata,4 portas,0,50610280,Recife,Madalena,31990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/sentra-s-2-0-2012-aut-completo-aceito-financiamento-895029766
"Carros, vans e utilitários",FIAT UNO ATTRACTI. CELEB.1.4 EVO F.FLEX 8V 4P,FIAT,Hatch,2015,1,1.0,Flex,Manual,Hidráulica,Branco,4 portas,0,50610280,Recife,Madalena,34990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/uno-attractive-1-0-2015-completo-aceitamos-financiamento-884331349
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2019,1,1.0,Flex,Manual,Hidráulica,Cinza,4 portas,0,50610280,Recife,Madalena,40990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/sandero-expression-1-0-2019-completo-aceito-financiamento-893829435
"Carros, vans e utilitários",FIAT IDEA ESSENCE 1.6 FLEX 16V 5P,FIAT,Hatch,2013,1,1.6,Gás Natural,Manual,Hidráulica,Preto,4 portas,0,50610280,Recife,Madalena,28990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/idea-essence-1-6-2013-completo-com-gas-aceito-financiamento-895043037
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2013,1,1.6,Gás Natural,Manual,Hidráulica,Cinza,4 portas,0,50610280,Recife,Madalena,30990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/gol-g6-1-6-2013-completo-com-gnv-aceito-financiamento-891972266
"Carros, vans e utilitários",HONDA CITY SEDAN EXL 1.5 FLEX  16V 4P AUT.,HONDA,Sedã,2019,39000,1.5,Flex,Automático,Hidráulica,Cinza,4 portas,,50720225,Recife,Prado,86995.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/honda-city-exl-1-5-cvt-2019-novissimo-revisado-e-c-garantia-888904187
"Carros, vans e utilitários",CITROEN C3 TENDANCE 1.6 VTI FLEX START 16V AUT.,CITROEN,Hatch,2015,46272,1.6,Flex,Automático,Elétrica,Prata,4 portas,4,50720000,Recife,Madalena,42990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/citroen-c3-1-6-tendance-flex-automatico-2015-2015-885683350
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,Hatch,2015,78000,1.0,Flex,Manual,Hidráulica,Azul,4 portas,7,50711000,Recife,Cordeiro,28900.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/palio-economy-1-0-flex-2015-completo-r-28-900-885203345
"Carros, vans e utilitários",VW - VOLKSWAGEN T-CROSS COMFORTLINE 1.0 TSI FLEX 5P AUT.,VW - VOLKSWAGEN,SUV,2020,34730,1.0,Flex,Automático,Elétrica,Preto,4 portas,,52171011,Recife,Dois Irmãos,101990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-t-cross-1-0-tsi-comfortline-2020-aut-ipva-2021-gratis-81-9-9124-0560-brenda-835933459
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2008,90058,1.0,Flex,Manual,Mecânica,Prata,4 portas,9,50721650,Recife,Cordeiro,17990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/classic-1-0-2008-880375375
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO,VW - VOLKSWAGEN,,2020,44802,1.6,Flex,Manual,Hidráulica,Branco,2 portas,3,52050000,Recife,Graças,60990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-saveiro-1-6-msi-robust-cs-8v-flex-2p-manual-855756588
"Carros, vans e utilitários",TOYOTA HILUX SW4 SRX 4X4 2.8 TDI 16V DIES. AUT.,TOYOTA,SUV,2019,66000,2.0 - 2.9,Diesel,Automático,Hidráulica,Prata,4 portas,9,52020060,Recife,Espinheiro,279900.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-srx-4x4-2-8-tdi-diesel-aut-ano-2019-893836567
"Carros, vans e utilitários",NISSAN KICKS ADVANCE 1.6 16V FLEX AUT,NISSAN,SUV,2022,0,1.6,Flex,Automático,Elétrica,Cinza,4 portas,,50750040,Recife,Afogados,114990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/kicks-2022-advance-r-114-990-00-882812411
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRACK 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2017,45000,1.0,Flex,Manual,Elétrica,Branco,4 portas,0,55297640,Garanhuns,José Maria Dourado,47490.0,https://pe.olx.com.br/regiao-de-petrolina-e-garanhuns/autos-e-pecas/carros-vans-e-utilitarios/gol-track-2017-898573634
"Carros, vans e utilitários",FIAT ARGO DRIVE 1.3 8V FLEX,FIAT,,2018,23000,1.3,Flex,Manual,Elétrica,Branco,4 portas,1,56302300,Petrolina,Centro,53900.0,https://pe.olx.com.br/regiao-de-petrolina-e-garanhuns/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-drive-1-3-18-18-23-000km-ipva-2021-pago-885809801
"Carros, vans e utilitários",HONDA FIT DX 1.4 FLEX 16V 5P AUT.,HONDA,Hatch,2012,1,1.4,Flex,Automático,Elétrica,Cinza,4 portas,5,50720655,Recife,Zumbi,37998.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-1-4-2012-898573602
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Passeio,2019,60780,,Flex,Manual,,,4 portas,4,55032640,Caruaru,Agamenom Magalhães,62990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/prisma-2019-2019-1-4-mpfi-lt-8v-flex-4p-manual-898573154
"Carros, vans e utilitários",FIAT UNO ATTRACTIVE 1.4 EVO FIRE FLEX 8V 4P,FIAT,Hatch,2013,61000,,Flex,Manual,Hidráulica,Branco,4 portas,2,50610280,Recife,Madalena,31490.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-sporting-1-4-2012-2013-completo-bem-conservado-revisado-884560473
"Carros, vans e utilitários",GM - CHEVROLET JOY HATCH 1.0 8V FLEX 5P MEC,GM - CHEVROLET,Passeio,2020,50161,,Flex,Manual,,,4 portas,8,55032640,Caruaru,Agamenom Magalhães,49900.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-joy-2019-2020-1-0-spe4-flex-manual-898573044
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.0 MI 79CV 16V 5P,VW - VOLKSWAGEN,Hatch,2020,3800,1.0,Flex,Manual,Elétrica,Preto,4 portas,,53130000,Olinda,Bairro Novo,60490.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/novo-polo-1-0-20-20-3-800km-completo-garantia-volkswagen-ate-2023-895956595
"Carros, vans e utilitários",HONDA HR-V EXL 1.8 FLEXONE 16V 5P AUT.,HONDA,,2019,30000,1.8,Flex,Automático,,Branco,4 portas,,50610280,Recife,Madalena,117900.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/honda-hr-v-1-8-16v-flex-exl-4p-automatico-898573010
"Carros, vans e utilitários",RENAULT LOGAN AUTHENTIQUE HI-FLEX 1.0 16V 4P,RENAULT,Sedã,2007,210,1.0,Flex,Manual,Hidráulica,Prata,4 portas,8,54210466,Jaboatão dos Guararapes,Cavaleiro,14200.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/logan-1-0-16v-flex-completasso-898572988
"Carros, vans e utilitários",FIAT STRADA FREEDOM 1.3 FLEX 8V CS PLUS,FIAT,,2022,0,1.3,Flex,Manual,,Branco,2 portas,,55750000,Surubim,,86900.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-freedom-1-3-flex-2022-pronta-entrega-892251456
"Carros, vans e utilitários",FIAT MOBI,FIAT,,2018,25272,1.0,Flex,Manual,Hidráulica,Vermelho,4 portas,6,52110130,Recife,Tamarineira,39990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-1-0-8v-evo-flex-like-manual-898572659
"Carros, vans e utilitários",TOYOTA HILUX CD SRX 4X4 2.8 TDI 16V DIESEL AUT.,TOYOTA,Pick-up,2021,0,2.0 - 2.9,Diesel,Automático,Hidráulica,Prata,4 portas,,55750000,Surubim,,314900.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-srx-2-8-4x4-diesel-21-21-pronta-entrega-883923666
"Carros, vans e utilitários",FIAT UNO ATTRACTIVE 1.0 FLEX 6V 5P,FIAT,,2016,53000,1.0,Flex,Manual,Hidráulica,Vermelho,4 portas,0,50630240,Recife,Cordeiro,35000.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-attactive-2016-891750288
"Carros, vans e utilitários",CITROEN C4 CACTUS FEEL 1.6 16V FLEX AUT.,CITROEN,SUV,2020,1,1.6,Flex,Automático,Elétrica,Prata,4 portas,0,52041430,Recife,Encruzilhada,79980.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/c4-cactus-feel-aut-2020-hn-veiculos-81-9-8299-4116-saulo-879067347
"Carros, vans e utilitários",GM - CHEVROLET SPIN LTZ 1.8 8V ECONO.FLEX 5P MEC.,GM - CHEVROLET,Van/Utilitário,2013,80000,1.8,Flex,Manual,Hidráulica,Prata,4 portas,6,52021000,Recife,Espinheiro,46998.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/spin-1-8-ltz-manual-2013-com-gnv-e-7-lugares-886340990
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LS 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2020,35000,1.0,Gás Natural,Manual,Hidráulica,Preto,4 portas,0,54450040,Jaboatão dos Guararapes,Candeias,23000.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2020-898570269
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRENDLINE 1.6 T.FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2018,50000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,5,51180001,Recife,Imbiribeira,44990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/gol-g6-1-6-trendline-2018-891263944
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2019,13500,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,4 portas,3,56870000,Triunfo,,110000.0,https://pe.olx.com.br/regiao-de-petrolina-e-garanhuns/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2019-898566517
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,Sedã,2020,33629,1.0,Flex,Manual,Elétrica,Outra,4 portas,5,50610280,Recife,Madalena,49800.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-sedan-1-0-2020-unico-dono-ipva-2021-pago-815934111
"Carros, vans e utilitários",RENAULT DUSTER OROCH EXP. 1.6 HI-FLEX 16V  MEC.,RENAULT,Pick-up,2019,64600,1.6,Flex,Manual,Hidráulica,Prata,4 portas,4,50610280,Recife,Madalena,69900.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/oroch-expression-1-6-manual-2019-extra-cacamba-fechada-880223813
"Carros, vans e utilitários",RENAULT SANDERO VIBE FLEX 1.0 12V 5P,RENAULT,Hatch,2019,44000,1.0,Flex,Manual,Hidráulica,Cinza,4 portas,2,50721000,Recife,Cordeiro,44999.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-1-0-vibe-2019-completo-895337097
"Carros, vans e utilitários",TOYOTA RAV4 2.0 TOP 4X2 16V AUT.,TOYOTA,SUV,2018,24000,2.0 - 2.9,Gasolina,Automático,Elétrica,Branco,4 portas,4,51011051,Recife,Pina,139990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/toyota-rav4-2-0-4x2-2018-81-3877-8586-zap-886063934
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2018,37050,1.0,Flex,Manual,Elétrica,Branco,4 portas,3,50610280,Recife,Madalena,44990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-1-0-completo-2018-estado-de-zero-multimidia-850404423
"Carros, vans e utilitários",CITROEN C4 CACTUS SHINE 1.6 TURBO FLEX AUT.,CITROEN,SUV,2019,32458,1.6,Flex,Automático,Elétrica,Preto,,,54410240,Jaboatão dos Guararapes,Piedade,80990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/citroen-c4-cactus-2019-shine-1-6-aut-turbo-thp-carla-alves-895488655
"Carros, vans e utilitários",FORD KA 1.5 SEDAN SE PLUS 12V FLEX 4P MEC.,FORD,Sedã,2019,1,1.0,Flex,Manual,Hidráulica,Prata,4 portas,0,52041430,Recife,Encruzilhada,49990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-sedan-se-2019-hn-veiculos-81-9-8299-4116-saulo-881310734
"Carros, vans e utilitários",CITROEN JUMPY VITRÉ 1.6 TURBO DIESEL,CITROEN,Van/Utilitário,2021,0,1.6,Diesel,Manual,Elétrica,Branco,,,50750360,Recife,Afogados,138201.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/citroen-jumpy-vitre-1-6-turbo-diesel-846600078
"Carros, vans e utilitários",JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V MEC.,JEEP,SUV,2016,1,1.8,Flex,Manual,Hidráulica,Branco,4 portas,0,52041430,Recife,Encruzilhada,65970.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/renegade-sport-mt-2016-81-9-8299-4116-saulo-hn-veiculos-880114885
"Carros, vans e utilitários",NISSAN VERSA SV 1.6 16V FLEXSTART 4P MEC.,NISSAN,Sedã,2019,67000,1.6,Flex,Manual,Elétrica,Branco,4 portas,5,50610280,Recife,Madalena,56900.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/versa-sv-1-6-manual-2019-extra-completao-898565828
"Carros, vans e utilitários",GM - CHEVROLET ONIX,GM - CHEVROLET,,2020,21802,1.0,Flex,Automático,,Vermelho,4 portas,2,52050000,Recife,Graças,86990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-1-0-turbo-flex-plus-premier-automatico-892495287
"Carros, vans e utilitários",FIAT PALIO,FIAT,,1998,0,,,,,,,,54762460,Camaragibe,Areeiro,5000.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/vendo-898565704
"Carros, vans e utilitários",RENAULT KWID INTENSE 1.0 FLEX 12V 5P MEC.,RENAULT,Hatch,2019,1,1.0,Flex,Manual,Elétrica,Outra,4 portas,3,50720655,Recife,Zumbi,43998.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/kwid-1-0-intense-2019-multimidia-camera-de-re-898565929
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2018,66009,1.0,Flex,Manual,Hidráulica,Prata,4 portas,3,50670000,Recife,Iputinga,49990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/onix-1-0-lt-8v-flex-manual-2017-2018-888968300
"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Hatch,2021,6850,1.0,Flex,Manual,Elétrica,Cinza,4 portas,7,50711000,Recife,Cordeiro,53990.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-se-plus-2021-apenas-6-850km-889291509
"Carros, vans e utilitários",HYUNDAI HB20 C./C.PLUS/C.STYLE 1.6 FLEX 16V MEC.,HYUNDAI,Hatch,2018,25008,1.6,Flex,Manual,Elétrica,Branco,4 portas,5,50720655,Recife,Zumbi,61996.0,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/hb20x-1-6-2018-so-25-mil-km-rodados-898564811
"Carros, vans e utilitários",NISSAN VERSA SL 1.6 16V FLEX FUEL 4P MEC.,NISSAN,Sedã,2013,87949000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,4,56328000,Petrolina,Vila Eduardo,37500.0,https://pe.olx.com.br/regiao-de-petrolina-e-garanhuns/autos-e-pecas/carros-vans-e-utilitarios/nissan-versa-1-6-sl-2013-tel-87-98856-9857-898563754
